Time,Input,Output,Temperature,Drive
0.954422,0.166886,0.0570702,32.7032,0.3
0.954649,0.107125,0.0358617,30.473,0.3
0.954875,0.0392575,0.0127883,27.7313,0.3
0.955102,-0.0317221,-0.0100466,25.0156,0.3
0.955329,-0.100202,-0.0316048,24.6548,0.3
0.955556,-0.161002,-0.0517601,26.5325,0.3
0.955782,-0.210542,-0.0694237,29.0811,0.3
0.956009,-0.247475,-0.083477,31.4304,0.3
0.956236,-0.272908,-0.0936824,33.2851,0.3
0.956463,-0.29027,-0.100896,34.6344,0.3
0.956689,-0.304489,-0.106802,35.6307,0.3
0.956916,-0.320901,-0.113443,36.5131,0.3
0.957143,-0.344094,-0.122724,37.5393,0.3
0.95737,-0.376714,-0.135926,38.9201,0.3
0.957596,-0.418691,-0.153364,40.7623,0.3
0.957823,-0.466789,-0.174081,43.0307,0.3
0.95805,-0.514976,-0.195766,45.535,0.3
0.958277,-0.555103,-0.214842,47.9468,0.3
0.958503,-0.578221,-0.226964,49.843,0.3
0.95873,-0.575982,-0.227805,50.7709,0.3
0.958957,-0.542182,-0.214465,50.5391,0.3
0.959184,-0.473886,-0.186123,49.2169,0.3
0.95941,-0.372311,-0.143597,46.5127,0.3
0.959637,-0.242748,-0.0906359,42.3205,0.3
0.959864,-0.0941138,-0.0334733,36.7405,0.3
0.960091,0.0619912,0.0208373,30.8546,0.3
0.960317,0.213126,0.070888,29.9508,0.3
0.960544,0.347512,0.119925,34.029,0.3
0.960771,0.455449,0.164884,39.6079,0.3
0.960998,0.530878,0.200118,44.6338,0.3
0.961224,0.571703,0.221636,48.2654,0.3
0.961451,0.580052,0.228369,50.2311,0.3
0.961678,0.561556,0.222013,50.6144,0.3
0.961905,0.524219,0.206741,50.0438,0.3
0.962132,0.477002,0.186602,48.7507,0.3
0.962358,0.428298,0.16539,46.921,0.3
0.962585,0.384711,0.146195,44.8267,0.3
0.962812,0.350049,0.130793,42.7388,0.3
0.963039,0.325026,0.119537,40.8628,0.3
0.963265,0.307551,0.111585,39.3,0.3
0.963492,0.29332,0.105239,38.036,0.3
0.963719,0.277031,0.0984451,36.9538,0.3
0.963946,0.253601,0.0892573,35.8694,0.3
0.964172,0.219233,0.0762738,34.577,0.3
0.964399,0.17227,0.0590186,32.8974,0.3
0.964626,0.113554,0.0381052,30.7198,0.3
0.964853,0.0462848,0.0151227,28.0267,0.3
0.965079,-0.0246476,-0.00782049,25.1895,0.3
0.965306,-0.0936035,-0.0294986,24.5706,0.3
0.965533,-0.155384,-0.0498328,26.292,0.3
0.96576,-0.206148,-0.0678055,28.8264,0.3
0.965986,-0.244315,-0.0822418,31.2151,0.3
0.966213,-0.270796,-0.0928167,33.1233,0.3
0.96644,-0.288762,-0.100265,34.5182,0.3
0.966667,-0.303041,-0.106208,35.5398,0.3
0.966893,-0.319005,-0.112683,36.4218,0.3
0.96712,-0.341363,-0.121629,37.423,0.3
0.967347,-0.373019,-0.134415,38.7617,0.3
0.967574,-0.414138,-0.151445,40.5569,0.3
0.9678,-0.46185,-0.171914,42.7888,0.3
0.968027,-0.510374,-0.193647,45.2823,0.3
0.968254,-0.551704,-0.213171,47.7213,0.3
0.968481,-0.576912,-0.226187,49.6894,0.3
0.968708,-0.577538,-0.228331,50.7337,0.3
0.968934,-0.547079,-0.216456,50.6051,0.3
0.969161,-0.482276,-0.189634,49.4072,0.3
0.969388,-0.383816,-0.148391,46.8493,0.3
0.969615,-0.256704,-0.0962261,42.8046,0.3
0.969841,-0.109545,-0.0391801,37.3534,0.3
0.970068,0.0464259,0.0156673,31.2491,0.3
0.970295,0.198614,0.0659614,29.7774,0.3
0.970522,0.335123,0.115108,33.5027,0.3
0.970748,0.446038,0.160734,39.0538,0.3
0.970975,0.524886,0.197165,44.1856,0.3
0.971202,0.569135,0.22015,47.9757,0.3
0.971429,0.58054,0.228331,50.1096,0.3
0.971655,0.564408,0.22313,50.6297,0.3
0.971882,0.528551,0.208554,50.1352,0.3
0.972109,0.481924,0.188726,48.9083,0.3
0.972336,0.433047,0.16747,47.1208,0.3
0.972562,0.388714,0.147965,45.0403,0.3
0.972789,0.353079,0.132146,42.9411,0.3
0.973016,0.327161,0.120502,41.0375,0.3
0.973243,0.309073,0.112277,39.4423,0.3
0.973469,0.294747,0.10586,38.152,0.3
0.973696,0.278906,0.0992039,37.0592,0.3
0.973923,0.256392,0.0903316,35.9842,0.3
0.97415,0.223234,0.0777671,34.7214,0.3
0.974376,0.177515,0.0609228,33.0868,0.3
0.974603,0.119877,0.0403212,30.9613,0.3
0.97483,0.0532747,0.0174577,28.3177,0.3
0.975057,-0.0175534,-0.00558148,25.3926,0.3
0.975283,-0.0869576,-0.0273897,24.5169,0.3
0.97551,-0.149641,-0.0478779,26.0589,0.3
0.975737,-0.201642,-0.0661564,28.5705,0.3
0.975964,-0.241071,-0.0809793,30.9957,0.3
0.97619,-0.268597,-0.0919198,32.9571,0.3
0.976417,-0.28723,-0.0996237,34.3993,0.3
0.976644,-0.301635,-0.105628,35.4488,0.3
0.976871,-0.317185,-0.111953,36.3328,0.3
0.977098,-0.338735,-0.120577,37.3109,0.3
0.977324,-0.369407,-0.132944,38.6083,0.3
0.977551,-0.409651,-0.149562,40.3562,0.3
0.977778,-0.456927,-0.169763,42.5496,0.3
0.978005,-0.505696,-0.191505,45.029,0.3
0.978231,-0.548154,-0.211439,47.491,0.3
0.978458,-0.575378,-0.22531,49.5268,0.3
0.978685,-0.5788,-0.228721,50.6836,0.3
0.978912,-0.551652,-0.218306,50.6615,0.3
0.979138,-0.490324,-0.193,49.585,0.3
0.979365,-0.395117,-0.153109,47.1724,0.3
0.979592,-0.270495,-0.101782,43.2763,0.3
0.979819,-0.124864,-0.0449029,37.9565,0.3
0.980045,0.0307865,0.0104373,31.71,0.3
0.980272,0.183907,0.0610254,29.6722,0.3
0.980499,0.322461,0.110253,32.9919,0.3
0.980726,0.43634,0.156504,38.4943,0.3
0.980952,0.518544,0.194076,43.7235,0.3
0.981179,0.566243,0.218517,47.6692,0.3
0.981406,0.580756,0.228161,49.972,0.3
0.981633,0.567049,0.224154,50.6378,0.3
0.981859,0.532776,0.210314,50.2191,0.3
0.982086,0.486809,0.19083,49.0602,0.3
0.982313,0.437815,0.169557,47.3174,0.3
0.98254,0.392804,0.149771,45.2532,0.3
0.982766,0.35618,0.133531,43.1448,0.3
0.982993,0.329337,0.121487,41.2146,0.3
0.98322,0.310645,0.112991,39.5869,0.3
0.983447,0.296147,0.106474,38.2694,0.3
0.983673,0.280712,0.0999395,37.1641,0.3
0.9839,0.259081,0.0913699,36.0967,0.3
0.984127,0.227107,0.0792164,34.8617,0.3
0.984354,0.182663,0.0627968,33.2711,0.3
0.984581,0.126118,0.0425172,31.1977,0.3
0.984807,0.0602104,0.0197874,28.6043,0.3
0.985034,-0.0104204,-0.00332154,25.6267,0.3
0.985261,-0.080241,-0.0252697,24.497,0.3
0.985488,-0.143803,-0.0459051,25.834,0.3
0.985714,-0.196975,-0.0644609,28.3125,0.3
0.985941,-0.237689,-0.0796711,30.7705,0.3
0.986168,-0.266308,-0.0909889,32.7846,0.3
0.986395,-0.285642,-0.0989597,34.2754,0.3
0.986621,-0.300217,-0.105042,35.355,0.3
0.986848,-0.315427,-0.111245,36.244,0.3
0.987075,-0.336215,-0.119568,37.2017,0.3
0.987302,-0.365886,-0.131513,38.4595,0.3
0.987528,-0.405238,-0.147715,40.16,0.3
0.987755,-0.452026,-0.167632,42.3136,0.3
0.987982,-0.500956,-0.189346,44.7759,0.3
0.988209,-0.544428,-0.209638,47.2566,0.3
0.988435,-0.573594,-0.224324,49.3551,0.3
0.988662,-0.579735,-0.22896,50.6198,0.3
0.988889,-0.555878,-0.220005,50.7069,0.3
0.989116,-0.497997,-0.196203,49.748,0.3
0.989342,-0.40604,-0.157677,47.4789,0.3
0.989569,-0.28408,-0.107282,43.732,0.3
0.989796,-0.140046,-0.0506284,38.5462,0.3
0.990023,0.0150976,0.00514516,32.2387,0.3
0.990249,0.169052,0.0560907,29.6434,0.3
0.990476,0.309562,0.105375,32.5004,0.3
0.990703,0.426283,0.152172,37.9309,0.3
0.99093,0.511851,0.190851,43.2478,0.3
0.991156,0.563015,0.216732,47.3456,0.3
0.991383,0.580676,0.227846,49.8172,0.3
0.99161,0.569489,0.225086,50.6384,0.3
0.991837,0.536884,0.212017,50.2953,0.3
0.992063,0.491689,0.192926,49.2061,0.3
0.99229,0.442634,0.171665,47.511,0.3
0.992517,0.396982,0.151616,45.4663,0.3
0.992744,0.359409,0.134969,43.3509,0.3
0.992971,0.331611,0.122515,41.3956,0.3
0.993197,0.312237,0.113717,39.7352,0.3
0.993424,0.297549,0.107092,38.3895,0.3
0.993651,0.282456,0.100655,37.2698,0.3
0.993878,0.261659,0.0923698,36.2077,0.3
0.994104,0.230837,0.0806164,34.9985,0.3
0.994331,0.187679,0.0646282,33.4504,0.3
0.994558,0.132264,0.0446879,31.4286,0.3
0.994785,0.0670969,0.0221128,28.8859,0.3
0.995011,-0.00330333,-0.00105589,25.8932,0.3
0.995238,-0.0734393,-0.0231306,24.5056,0.3
0.995465,-0.137866,-0.043914,25.6195,0.3
0.995692,-0.192216,-0.0627431,28.0544,0.3
0.995918,-0.234183,-0.0783229,30.5414,0.3
0.996145,-0.263938,-0.090029,32.6076,0.3
0.996372,-0.284006,-0.0982772,34.1481,0.3
0.996599,-0.298818,-0.104463,35.2599,0.3
0.996825,-0.313726,-0.11056,36.1563,0.3
0.997052,-0.333781,-0.118594,37.0957,0.3
0.997279,-0.362469,-0.130127,38.315,0.3
0.997506,-0.400901,-0.145906,39.9683,0.3
0.997732,-0.447137,-0.165514,42.0804,0.3
0.997959,-0.496172,-0.187177,44.5227,0.3
0.998186,-0.540582,-0.20779,47.0184,0.3
0.998413,-0.571574,-0.223235,49.1753,0.3
0.998639,-0.580375,-0.229065,50.5438,0.3
0.998866,-0.559761,-0.221556,50.7437,0.3
0.999093,-0.505358,-0.19927,49.8988,0.3
0.99932,-0.416696,-0.16214,47.772,0.3
0.999546,-0.297443,-0.11272,44.1745,0.3
0.999773,-0.155152,-0.0563768,39.125,0.3
1,-0.000579102,-0.000198517,32.8404,0.3
1.00023,0.154039,0.0511328,29.6707,0.3
1.00045,0.296407,0.10047,32.0316,0.3
1.00068,0.415953,0.147774,37.3657,0.3
1.00091,0.504845,0.187509,42.7598,0.3
1.00113,0.559467,0.214805,47.0062,0.3
1.00136,0.580317,0.227397,49.6466,0.3
1.00159,0.571713,0.225913,50.626,0.3
1.00181,0.540865,0.213659,50.3641,0.3
1.00204,0.496507,0.194991,49.346,0.3
1.00227,0.447495,0.173787,47.701,0.3
1.00249,0.401225,0.153488,45.6783,0.3
1.00272,0.362733,0.136448,43.5584,0.3
1.00295,0.333971,0.123579,41.5792,0.3
1.00317,0.313888,0.114469,39.8864,0.3
1.0034,0.298959,0.107716,38.5117,0.3
1.00363,0.284152,0.101354,37.3761,0.3
1.00385,0.264134,0.0933343,36.3172,0.3
1.00408,0.234455,0.0819781,35.1319,0.3
1.00431,0.192578,0.0664217,33.6251,0.3
1.00454,0.138288,0.0468245,31.6544,0.3
1.00476,0.0739312,0.0244326,29.1631,0.3
1.00499,0.00381642,0.00122373,26.1942,0.3
1.00522,-0.0666011,-0.0209838,24.534,0.3
1.00544,-0.131798,-0.0418945,25.4164,0.3
1.00567,-0.187293,-0.0609792,27.7956,0.3
1.0059,-0.230572,-0.0769412,30.3071,0.3
1.00612,-0.261455,-0.0890284,32.4245,0.3
1.00635,-0.282306,-0.0975696,34.0157,0.3
1.00658,-0.29742,-0.103882,35.1624,0.3
1.0068,-0.312078,-0.109894,36.069,0.3
1.00703,-0.331432,-0.117655,36.9927,0.3
1.00726,-0.359168,-0.128791,38.1753,0.3
1.00748,-0.396664,-0.144144,39.7818,0.3
1.00771,-0.442279,-0.163419,41.8512,0.3
1.00794,-0.491324,-0.184992,44.2706,0.3
1.00816,-0.53659,-0.205886,46.7769,0.3
1.00839,-0.569349,-0.222056,48.9875,0.3
1.00862,-0.580713,-0.229031,50.4551,0.3
1.00884,-0.563284,-0.222952,50.7706,0.3
1.00907,-0.512372,-0.202185,50.0359,0.3
1.0093,-0.427049,-0.166478,48.0492,0.3
1.00952,-0.310521,-0.118067,44.6013,0.3
1.00975,-0.170145,-0.0621307,39.6905,0.3
1.00998,-0.0162554,-0.00560885,33.5148,0.3
1.0102,0.138925,0.0461559,29.7418,0.3
1.01043,0.283081,0.095568,31.5899,0.3
1.01066,0.405228,0.143268,36.7993,0.3
1.01088,0.497458,0.184027,42.2594,0.3
1.01111,0.55556,0.212721,46.6497,0.3
1.01134,0.579654,0.226802,49.4584,0.3
1.01156,0.573713,0.226626,50.5985,0.3
1.01179,0.5447,0.215232,50.425,0.3
1.01202,0.501306,0.197041,49.4793,0.3
1.01224,0.452366,0.175912,47.8872,0.3
1.01247,0.405567,0.1554,45.8896,0.3
1.0127,0.366156,0.13797,43.7675,0.3
1.01293,0.336421,0.124682,41.7658,0.3
1.01315,0.315594,0.115247,40.0412,0.3
1.01338,0.300335,0.108331,38.6364,0.3
1.01361,0.285772,0.102029,37.483,0.3
1.01383,0.266498,0.0942598,36.4252,0.3
1.01406,0.237954,0.083298,35.2619,0.3
1.01429,0.197344,0.0681716,33.7948,0.3
1.01451,0.144254,0.048947,31.8747,0.3
1.01474,0.080718,0.0267477,29.4352,0.3
1.01497,0.0109331,0.00351713,26.5094,0.3
1.01519,-0.0597113,-0.0188234,24.5834,0.3
1.01542,-0.125668,-0.039869,25.2274,0.3
1.01565,-0.182284,-0.0591962,27.538,0.3
1.01587,-0.226817,-0.0755138,30.0691,0.3
1.0161,-0.258865,-0.0879898,32.2363,0.3
1.01633,-0.280559,-0.0968428,33.8791,0.3
1.01655,-0.296017,-0.103298,35.0625,0.3
1.01678,-0.310502,-0.109254,35.9819,0.3
1.01701,-0.329149,-0.116743,36.8921,0.3
1.01723,-0.355945,-0.12749,38.0396,0.3
1.01746,-0.392491,-0.142415,39.5996,0.3
1.01769,-0.437461,-0.16135,41.6252,0.3
1.01791,-0.486457,-0.182807,44.0191,0.3
1.01814,-0.532472,-0.203934,46.5324,0.3
1.01837,-0.566869,-0.22077,48.7921,0.3
1.01859,-0.580766,-0.228867,50.3547,0.3
1.01882,-0.566487,-0.224211,50.7893,0.3
1.01905,-0.51904,-0.20495,50.1608,0.3
1.01927,-0.43708,-0.170685,48.312,0.3
1.0195,-0.32346,-0.123376,45.014,0.3
1.01973,-0.184942,-0.0678578,40.2435,0.3
1.01995,-0.0318819,-0.0110711,34.1799,0.3
1.02018,0.123735,0.0411639,29.8595,0.3
1.02041,0.269479,0.0906362,31.1792,0.3
1.02063,0.394247,0.138709,36.2345,0.3
1.02086,0.489694,0.180411,41.7479,0.3
1.02109,0.551302,0.210486,46.2775,0.3
1.02132,0.578698,0.226066,49.2537,0.3
1.02154,0.575479,0.227222,50.5561,0.3
1.02177,0.548404,0.216743,50.4782,0.3
1.022,0.506041,0.199059,49.6062,0.3
1.02222,0.457279,0.178051,48.0693,0.3
1.02245,0.409985,0.157345,46.0996,0.3
1.02268,0.369684,0.139536,43.9778,0.3
1.0229,0.338946,0.125819,41.9553,0.3
1.02313,0.317343,0.116044,40.199,0.3
1.02336,0.301754,0.108965,38.7637,0.3
1.02358,0.287357,0.102694,37.5911,0.3
1.02381,0.268782,0.0951578,36.5325,0.3
1.02404,0.241327,0.0845748,35.3891,0.3
1.02426,0.201983,0.06988,33.9603,0.3
1.02449,0.150085,0.0510294,32.09,0.3
1.02472,0.0874514,0.0290556,29.7026,0.3
1.02494,0.0180409,0.0058224,26.8211,0.3
1.02517,-0.0527725,-0.0166491,24.655,0.3
1.0254,-0.119421,-0.0378201,25.0542,0.3
1.02562,-0.177132,-0.057376,27.2817,0.3
1.02585,-0.222919,-0.0740417,29.8267,0.3
1.02608,-0.256195,-0.0869227,32.0426,0.3
1.0263,-0.27876,-0.0960959,33.7379,0.3
1.02653,-0.294616,-0.102713,34.96,0.3
1.02676,-0.308933,-0.108618,35.8948,0.3
1.02698,-0.326964,-0.11587,36.7942,0.3
1.02721,-0.352818,-0.12623,37.9084,0.3
1.02744,-0.388405,-0.140727,39.4224,0.3
1.02766,-0.432696,-0.15931,41.4032,0.3
1.02789,-0.48157,-0.180623,43.7692,0.3
1.02812,-0.528251,-0.201945,46.2856,0.3
1.02834,-0.564219,-0.219409,48.5899,0.3
1.02857,-0.580546,-0.228578,50.2427,0.3
1.0288,-0.569363,-0.225329,50.7997,0.3
1.02902,-0.525356,-0.20756,50.273,0.3
1.02925,-0.446755,-0.174745,48.5599,0.3
1.02948,-0.336053,-0.128566,45.4113,0.3
1.02971,-0.199707,-0.0736139,40.7834,0.3
1.02993,-0.0475192,-0.0166042,34.836,0.3
1.03016,0.108409,0.0361305,30.0271,0.3
1.03039,0.255674,0.0856993,30.8042,0.3
1.03061,0.382965,0.134083,35.672,0.3
1.03084,0.48162,0.176687,41.2255,0.3
1.03107,0.546715,0.208109,45.8889,0.3
1.03129,0.577423,0.225179,49.0317,0.3
1.03152,0.576995,0.227694,50.4982,0.3
1.03175,0.551941,0.218176,50.5237,0.3
1.03197,0.510703,0.201039,49.7262,0.3
1.0322,0.462227,0.1802,48.247,0.3
1.03243,0.414457,0.159314,46.3081,0.3
1.03265,0.373285,0.141135,44.1892,0.3
1.03288,0.341581,0.127002,42.1476,0.3
1.03311,0.319167,0.116874,40.3602,0.3
1.03333,0.303185,0.109608,38.8936,0.3
1.03356,0.288912,0.103349,37.7001,0.3
1.03379,0.270961,0.0960196,36.6385,0.3
1.03401,0.244563,0.0858038,35.5131,0.3
1.03424,0.206481,0.0715408,34.1209,0.3
1.03447,0.155799,0.0530773,32.2997,0.3
1.03469,0.0941052,0.0313471,29.9648,0.3
1.03492,0.0251463,0.00814125,27.1288,0.3
1.03515,-0.0457916,-0.0144615,24.7499,0.3
1.03537,-0.113091,-0.035759,24.8991,0.3
1.0356,-0.171879,-0.055533,27.0279,0.3
1.03583,-0.218926,-0.072542,29.581,0.3
1.03605,-0.253382,-0.0858061,31.8435,0.3
1.03628,-0.276881,-0.0953183,33.5916,0.3
1.03651,-0.293188,-0.102116,34.8543,0.3
1.03673,-0.307414,-0.107999,35.8071,0.3
1.03696,-0.32485,-0.115025,36.6981,0.3
1.03719,-0.349818,-0.125022,37.7811,0.3
1.03741,-0.384411,-0.139082,39.2498,0.3
1.03764,-0.427968,-0.157295,41.185,0.3
1.03787,-0.476646,-0.178433,43.5206,0.3
1.0381,-0.52391,-0.199914,46.0365,0.3
1.03832,-0.561358,-0.217961,48.3812,0.3
1.03855,-0.58004,-0.22816,50.1198,0.3
1.03878,-0.571885,-0.226298,50.8026,0.3
1.039,-0.531296,-0.210008,50.3732,0.3
1.03923,-0.456142,-0.178683,48.7933,0.3
1.03946,-0.348423,-0.133679,45.7937,0.3
1.03968,-0.214254,-0.079328,41.3098,0.3
1.03991,-0.0632027,-0.0222188,35.4819,0.3
1.04014,0.0930322,0.0310773,30.2469,0.3
1.04036,0.241704,0.0807706,30.4705,0.3
1.04059,0.37144,0.129418,35.1159,0.3
1.04082,0.473241,0.172864,40.6944,0.3
1.04104,0.541764,0.205581,45.4853,0.3
1.04127,0.575825,0.224142,48.7931,0.3
1.0415,0.578274,0.228047,50.425,0.3
1.04172,0.555328,0.219538,50.5616,0.3
1.04195,0.515299,0.202985,49.8393,0.3
1.04218,0.467148,0.182337,48.4201,0.3
1.0424,0.419034,0.161324,46.5149,0.3
1.04263,0.377007,0.142785,44.4015,0.3
1.04286,0.344318,0.128229,42.3425,0.3
1.04308,0.321068,0.117738,40.5248,0.3
1.04331,0.304622,0.110256,39.0266,0.3
1.04354,0.290394,0.103981,37.8109,0.3
1.04376,0.273072,0.0968586,36.7444,0.3
1.04399,0.247696,0.0869972,35.6347,0.3
1.04422,0.210865,0.073164,34.2774,0.3
1.04444,0.161409,0.0550947,32.5045,0.3
1.04467,0.100675,0.0336203,30.222,0.3
1.0449,0.0322555,0.0104754,27.4327,0.3
1.04512,-0.0387745,-0.0122612,24.87,0.3
1.04535,-0.106679,-0.0336856,24.7651,0.3
1.04558,-0.166486,-0.0536555,26.7775,0.3
1.0458,-0.214789,-0.0709984,29.332,0.3
1.04603,-0.250467,-0.0846543,31.6391,0.3
1.04626,-0.274916,-0.0945086,33.4405,0.3
1.04649,-0.291751,-0.101515,34.7459,0.3
1.04671,-0.30594,-0.107397,35.7191,0.3
1.04694,-0.322846,-0.114222,36.6045,0.3
1.04717,-0.3469,-0.12385,37.6581,0.3
1.04739,-0.380509,-0.13748,39.0822,0.3
1.04762,-0.42329,-0.15531,40.9712,0.3
1.04785,-0.471716,-0.176251,43.2741,0.3
1.04807,-0.519486,-0.197853,45.7859,0.3
1.0483,-0.558316,-0.216436,48.1663,0.3
1.04853,-0.579247,-0.227614,49.9862,0.3
1.04875,-0.574098,-0.227127,50.7937,0.3
1.04898,-0.536914,-0.212313,50.4618,0.3
1.04921,-0.465201,-0.182482,49.0124,0.3
1.04943,-0.360527,-0.138698,46.1612,0.3
1.04966,-0.228619,-0.0850106,41.8229,0.3
1.04989,-0.0787015,-0.0278315,36.1176,0.3
1.05011,0.077471,0.0259526,30.5219,0.3
1.05034,0.227505,0.0758284,30.1834,0.3
1.05057,0.359586,0.124683,34.5662,0.3
1.05079,0.464491,0.168917,40.1537,0.3
1.05102,0.536465,0.202907,45.0659,0.3
1.05125,0.573903,0.222954,48.537,0.3
1.05147,0.579298,0.228274,50.3357,0.3
1.0517,0.558535,0.220818,50.5917,0.3
1.05193,0.519809,0.204887,49.9453,0.3
1.05215,0.472089,0.184478,48.5883,0.3
1.05238,0.423657,0.163353,46.7195,0.3
1.05261,0.380838,0.14448,44.6144,0.3
1.05283,0.347121,0.129486,42.5398,0.3
1.05306,0.323013,0.118623,40.6925,0.3
1.05329,0.30607,0.110913,39.1621,0.3
1.05351,0.291879,0.104617,37.9227,0.3
1.05374,0.275105,0.0976705,36.8494,0.3
1.05397,0.250717,0.0881512,35.7534,0.3
1.0542,0.215123,0.0747442,34.4296,0.3
1.05442,0.166896,0.0570741,32.7039,0.3
1.05465,0.107155,0.035872,30.4739,0.3
1.05488,0.0392901,0.012799,27.7323,0.3
1.0551,-0.0316894,-0.0100363,25.0162,0.3
1.05533,-0.100182,-0.0315983,24.6544,0.3
1.05556,-0.160982,-0.0517533,26.5315,0.3
1.05578,-0.210523,-0.0694168,29.08,0.3
1.05601,-0.247442,-0.0834649,31.4293,0.3
1.05624,-0.272907,-0.0936811,33.2842,0.3
1.05646,-0.290263,-0.100893,34.6336,0.3
1.05669,-0.30447,-0.106795,35.6298,0.3
1.05692,-0.320881,-0.113436,36.5122,0.3
1.05714,-0.344073,-0.122715,37.5385,0.3
1.05737,-0.376697,-0.135919,38.9192,0.3
1.0576,-0.418653,-0.153349,40.7613,0.3
1.05782,-0.466784,-0.174077,43.0297,0.3
1.05805,-0.514959,-0.195758,45.5341,0.3
1.05828,-0.555099,-0.214839,47.946,0.3
1.0585,-0.578216,-0.226961,49.8425,0.3
1.05873,-0.57599,-0.227808,50.7706,0.3
1.05896,-0.542206,-0.214474,50.5392,0.3
1.05918,-0.47389,-0.186124,49.2173,0.3
1.05941,-0.372318,-0.143601,46.5134,0.3
1.05964,-0.242767,-0.0906439,42.3217,0.3
1.05986,-0.0941971,-0.0335034,36.7421,0.3
1.06009,0.0619191,0.0208133,30.8557,0.3
1.06032,0.213126,0.0708876,29.9502,0.3
1.06054,0.347462,0.119905,34.0271,0.3
1.06077,0.455445,0.16488,39.6061,0.3
1.061,0.530851,0.200105,44.6322,0.3
1.06122,0.571692,0.22163,48.2644,0.3
1.06145,0.580066,0.228373,50.2307,0.3
1.06168,0.56157,0.222018,50.6144,0.3
1.0619,0.524228,0.206745,50.0441,0.3
1.06213,0.477017,0.186609,48.7512,0.3
1.06236,0.42832,0.165399,46.9218,0.3
1.06258,0.38473,0.146203,44.8276,0.3
1.06281,0.350062,0.130799,42.7397,0.3
1.06304,0.325046,0.119545,40.8638,0.3
1.06327,0.307558,0.111588,39.301,0.3
1.06349,0.293326,0.105242,38.0368,0.3
1.06372,0.277062,0.0984567,36.9547,0.3
1.06395,0.253634,0.0892695,35.8703,0.3
1.06417,0.219234,0.076275,34.5778,0.3
1.0644,0.172275,0.0590206,32.8983,0.3
1.06463,0.113574,0.0381124,30.7208,0.3
1.06485,0.0463172,0.0151334,28.0279,0.3
1.06508,-0.0246027,-0.0078063,25.1902,0.3
1.06531,-0.0935729,-0.0294889,24.5704,0.3
1.06553,-0.155379,-0.0498308,26.2913,0.3
1.06576,-0.206146,-0.0678043,28.8258,0.3
1.06599,-0.244316,-0.0822417,31.2147,0.3
1.06621,-0.270786,-0.092813,33.123,0.3
1.06644,-0.288755,-0.100263,34.5181,0.3
1.06667,-0.303034,-0.106205,35.5397,0.3
1.06689,-0.318996,-0.11268,36.4216,0.3
1.06712,-0.341374,-0.121633,37.4228,0.3
1.06735,-0.373002,-0.134409,38.7612,0.3
1.06757,-0.414117,-0.151437,40.5563,0.3
1.0678,-0.461827,-0.171904,42.7879,0.3
1.06803,-0.510363,-0.193641,45.2814,0.3
1.06825,-0.5517,-0.213168,47.7204,0.3
1.06848,-0.576917,-0.226188,49.6889,0.3
1.06871,-0.577535,-0.22833,50.7337,0.3
1.06893,-0.547101,-0.216465,50.6056,0.3
1.06916,-0.482314,-0.18965,49.4083,0.3
1.06939,-0.383864,-0.148412,46.851,0.3
1.06961,-0.256759,-0.0962486,42.807,0.3
1.06984,-0.109605,-0.0392023,37.3562,0.3
1.07007,0.0463049,0.0156268,31.2512,0.3
1.07029,0.198499,0.0659229,29.7767,0.3
1.07052,0.335108,0.115101,33.5005,0.3
1.07075,0.446032,0.160729,39.0515,0.3
1.07098,0.524854,0.19715,44.1836,0.3
1.0712,0.569122,0.220143,47.9744,0.3
1.07143,0.580542,0.228331,50.1091,0.3
1.07166,0.56442,0.223135,50.6297,0.3
1.07188,0.528558,0.208557,50.1355,0.3
1.07211,0.48193,0.188729,48.9088,0.3
1.07234,0.433054,0.167474,47.1214,0.3
1.07256,0.388733,0.147973,45.0409,0.3
1.07279,0.353093,0.132152,42.9416,0.3
1.07302,0.327166,0.120505,41.038,0.3
1.07324,0.309067,0.112275,39.4426,0.3
1.07347,0.294741,0.105858,38.1523,0.3
1.0737,0.278914,0.0992072,37.0594,0.3
1.07392,0.256405,0.0903363,35.9846,0.3
1.07415,0.223251,0.0777736,34.7218,0.3
1.07438,0.17754,0.0609314,33.0875,0.3
1.0746,0.119897,0.0403283,30.9622,0.3
1.07483,0.0532954,0.0174647,28.3187,0.3
1.07506,-0.0175205,-0.00557107,25.3934,0.3
1.07528,-0.0869266,-0.0273799,24.5167,0.3
1.07551,-0.149643,-0.047878,26.0581,0.3
1.07574,-0.201623,-0.0661495,28.5694,0.3
1.07596,-0.241055,-0.0809733,30.9946,0.3
1.07619,-0.26858,-0.0919129,32.9561,0.3
1.07642,-0.287199,-0.0996124,34.3984,0.3
1.07664,-0.301629,-0.105625,35.448,0.3
1.07687,-0.31719,-0.111954,36.3321,0.3
1.0771,-0.338738,-0.120577,37.3103,0.3
1.07732,-0.369386,-0.132936,38.6075,0.3
1.07755,-0.409631,-0.149553,40.3553,0.3
1.07778,-0.456898,-0.169752,42.5487,0.3
1.078,-0.505669,-0.191494,45.0281,0.3
1.07823,-0.548147,-0.211435,47.4903,0.3
1.07846,-0.575371,-0.225307,49.5261,0.3
1.07868,-0.578796,-0.228718,50.6831,0.3
1.07891,-0.551672,-0.218314,50.6614,0.3
1.07914,-0.490361,-0.193014,49.5853,0.3
1.07937,-0.395124,-0.153113,47.1731,0.3
